RecordID,Timestamp,RequestsIn Last Minute,ActiveVMs,AvgCPU%,AvgQueueLength,VMProvisioningDelay (s),Notes
1638,21/10/2025 03:17,1264,8,63.2,5.4,0,Normal load
1639,21/10/2025 03:18,1509,8,75.4,11.6,60,Scale-out triggered
1640,21/10/2025 03:19,1040,8,52,2.8,60,Provisioning new VM
1641,21/10/2025 03:20,1204,8,60.2,4.6,60,Provisioning new VM
1642,21/10/2025 03:21,1412,8,70.6,8.5,60,Provisioning new VM
1643,21/10/2025 03:22,1188,9,59.4,4.3,0,New VM active
1644,21/10/2025 03:23,1268,9,56.4,3.6,0,Normal load
1645,21/10/2025 03:24,1041,9,46.3,2,0,Normal load
1646,21/10/2025 03:25,1264,9,56.2,3.6,0,Normal load
1647,21/10/2025 03:26,1172,9,52.1,2.8,0,Normal load
1648,21/10/2025 03:27,1348,9,59.9,4.5,0,Normal load
1649,21/10/2025 03:28,1378,9,61.2,4.8,0,Normal load
1650,21/10/2025 03:29,1588,9,70.6,8.5,60,Scale-out triggered
1651,21/10/2025 03:30,643,9,28.6,0.6,60,Provisioning new VM
1652,21/10/2025 03:31,624,9,27.7,0.5,60,Provisioning new VM
1653,21/10/2025 03:32,1229,9,54.6,3.3,60,Provisioning new VM
1654,21/10/2025 03:33,1147,10,51,2.7,0,New VM active
1655,21/10/2025 03:34,1251,10,50,2.5,0,Normal load
1656,21/10/2025 03:35,1156,10,46.2,2,0,Normal load
1657,21/10/2025 03:36,1225,10,49,2.4,0,Normal load
1658,21/10/2025 03:37,1398,10,55.9,3.5,0,Normal load
1659,21/10/2025 03:38,1049,10,42,1.5,0,Normal load
1660,21/10/2025 03:39,3427,10,100,50,60,Scale-out triggered
1661,21/10/2025 03:40,1398,10,55.9,3.5,60,Provisioning new VM
1662,21/10/2025 03:41,1182,10,47.3,2.1,60,Provisioning new VM
1663,21/10/2025 03:42,882,10,35.3,1,60,Provisioning new VM
1664,21/10/2025 03:43,1109,11,44.4,1.8,0,New VM active
1665,21/10/2025 03:44,1395,11,50.7,2.6,0,Normal load
1666,21/10/2025 03:45,1197,11,43.5,1.7,0,Normal load
1667,21/10/2025 03:46,1050,10,38.2,1.2,0,Scale-in
1668,21/10/2025 03:47,1124,10,45,1.8,0,Normal load
1669,21/10/2025 03:48,1326,10,53,3,0,Normal load
1670,21/10/2025 03:49,1282,10,51.3,2.7,0,Normal load
1671,21/10/2025 03:50,1164,10,46.6,2,0,Normal load
1672,21/10/2025 03:51,1145,10,45.8,1.9,0,; Network event
1673,21/10/2025 03:52,1141,10,45.6,1.9,0,Normal load
1674,21/10/2025 03:53,1062,10,42.5,1.6,0,Normal load
1675,21/10/2025 03:54,1442,10,57.7,3.9,0,Normal load
1676,21/10/2025 03:55,1152,10,46.1,2,0,Normal load
1677,21/10/2025 03:56,1383,10,55.3,3.4,0,Normal load
1678,21/10/2025 03:57,714,9,28.6,0.6,0,Scale-in
1679,21/10/2025 03:58,1350,9,60,4.5,0,Normal load
1680,21/10/2025 03:59,1135,9,50.4,2.6,0,Normal load
1681,21/10/2025 04:00,1261,9,56,3.6,0,Normal load
1682,21/10/2025 04:01,2991,9,100,50,60,Scale-out triggered
1683,21/10/2025 04:02,1064,9,47.3,2.1,60,Provisioning new VM
1684,21/10/2025 04:03,1249,9,55.5,3.5,60,Provisioning new VM
1685,21/10/2025 04:04,1023,9,45.5,1.9,60,Provisioning new VM
1686,21/10/2025 04:05,1378,10,61.2,4.8,0,New VM active
1687,21/10/2025 04:06,1130,10,45.2,1.9,0,Normal load
1688,21/10/2025 04:07,1230,10,49.2,2.4,0,Normal load
1689,21/10/2025 04:08,1242,10,49.7,2.5,0,Normal load
1690,21/10/2025 04:09,2903,10,100,50,60,Scale-out triggered
1691,21/10/2025 04:10,1288,10,51.5,2.7,60,Provisioning new VM
1692,21/10/2025 04:11,1129,10,45.2,1.9,60,Provisioning new VM
1693,21/10/2025 04:12,1331,10,53.2,3,60,Provisioning new VM
1694,21/10/2025 04:13,998,10,39.9,1.3,0,Scale-in
1695,21/10/2025 04:14,1219,10,48.8,2.3,0,Normal load
1696,21/10/2025 04:15,1491,10,59.6,4.4,0,Normal load
1697,21/10/2025 04:16,1050,10,42,1.5,0,Normal load
1698,21/10/2025 04:17,1098,10,43.9,1.7,0,; Network event
1699,21/10/2025 04:18,1277,10,51.1,2.7,0,Normal load
1700,21/10/2025 04:19,1227,10,49.1,2.4,0,Normal load
1701,21/10/2025 04:20,1253,10,50.1,2.5,0,Normal load
1702,21/10/2025 04:21,1273,10,50.9,2.6,0,Normal load
1703,21/10/2025 04:22,1295,10,51.8,2.8,0,Normal load
1704,21/10/2025 04:23,3416,10,100,50,60,Scale-out triggered
1705,21/10/2025 04:24,3154,10,100,50,60,Provisioning new VM
1706,21/10/2025 04:25,1164,10,46.6,2,60,Provisioning new VM
1707,21/10/2025 04:26,1301,10,52,2.8,60,Provisioning new VM
1708,21/10/2025 04:27,1485,11,59.4,4.3,0,New VM active
1709,21/10/2025 04:28,1180,11,42.9,1.6,0,Normal load
1710,21/10/2025 04:29,1054,10,38.3,1.2,0,Scale-in
1711,21/10/2025 04:30,1366,10,54.6,3.3,0,Normal load
1712,21/10/2025 04:31,1182,10,47.3,2.1,0,Normal load
1713,21/10/2025 04:32,874,9,35,0.9,0,Scale-in
1714,21/10/2025 04:33,1327,9,59,4.2,0,Normal load
1715,21/10/2025 04:34,1120,9,49.8,2.5,0,Normal load
1716,21/10/2025 04:35,1186,9,52.7,2.9,0,Normal load
1717,21/10/2025 04:36,1250,9,55.6,3.5,0,Normal load
1718,21/10/2025 04:37,1229,9,54.6,3.3,0,Normal load
1719,21/10/2025 04:38,1306,9,58,4,0,Normal load
1720,21/10/2025 04:39,1135,9,50.4,2.6,0,Normal load
1721,21/10/2025 04:40,1277,9,56.8,3.7,0,Normal load
1722,21/10/2025 04:41,1161,9,51.6,2.8,0,Normal load
1723,21/10/2025 04:42,1311,9,58.3,4.1,0,Normal load
1724,21/10/2025 04:43,1292,9,57.4,3.9,0,Normal load
1725,21/10/2025 04:44,1060,9,47.1,2.1,0,Normal load
1726,21/10/2025 04:45,1363,9,60.6,4.7,0,Normal load
1727,21/10/2025 04:46,1120,9,49.8,2.5,0,Normal load
1728,21/10/2025 04:47,1321,9,58.7,4.2,0,Normal load
1729,21/10/2025 04:48,1255,9,55.8,3.5,0,Normal load
1730,21/10/2025 04:49,3689,9,100,50,60,Scale-out triggered
1731,21/10/2025 04:50,1166,9,51.8,2.8,60,Provisioning new VM
1732,21/10/2025 04:51,1148,9,51,2.7,60,Provisioning new VM
1733,21/10/2025 04:52,1197,9,53.2,3,60,Provisioning new VM
1734,21/10/2025 04:53,1155,10,51.3,2.7,0,New VM active
1735,21/10/2025 04:54,3300,10,100,50,60,Scale-out triggered
1736,21/10/2025 04:55,958,10,38.3,1.2,60,Provisioning new VM
1737,21/10/2025 04:56,1042,10,41.7,1.5,60,Provisioning new VM
1738,21/10/2025 04:57,1040,10,41.6,1.5,60,Provisioning new VM
1739,21/10/2025 04:58,1343,11,53.7,3.1,0,New VM active
1740,21/10/2025 04:59,1457,11,53,3,0,Normal load
1741,21/10/2025 05:00,1184,11,43.1,1.6,0,Normal load
1742,21/10/2025 05:01,1175,11,42.7,1.6,0,Normal load
1743,21/10/2025 05:02,1211,11,44,1.7,0,Normal load
1744,21/10/2025 05:03,1374,11,50,2.5,0,Normal load
1745,21/10/2025 05:04,2652,11,96.4,130.5,60,Scale-out triggered
1746,21/10/2025 05:05,1236,11,44.9,1.8,60,Provisioning new VM
1747,21/10/2025 05:06,1346,11,48.9,2.3,60,Provisioning new VM
1748,21/10/2025 05:07,1275,11,46.4,2,60,Provisioning new VM
1749,21/10/2025 05:08,1228,12,44.7,1.8,0,New VM active
1750,21/10/2025 05:09,1350,12,45,1.8,0,Normal load
1751,21/10/2025 05:10,800,11,26.7,0.5,0,Scale-in
1752,21/10/2025 05:11,1302,11,47.3,2.1,0,Normal load
1753,21/10/2025 05:12,1102,11,40.1,1.3,0,Normal load
1754,21/10/2025 05:13,463,10,16.8,0.2,0,Scale-in
1755,21/10/2025 05:14,1277,10,51.1,2.7,0,Normal load
1756,21/10/2025 05:15,1406,10,56.2,3.6,0,Normal load
1757,21/10/2025 05:16,2948,10,100,50,60,Scale-out triggered
1758,21/10/2025 05:17,1343,10,53.7,3.1,60,Provisioning new VM
1759,21/10/2025 05:18,1442,10,57.7,3.9,60,Provisioning new VM
1760,21/10/2025 05:19,1397,10,55.9,3.5,60,Provisioning new VM
1761,21/10/2025 05:20,1446,11,57.8,4,0,New VM active
1762,21/10/2025 05:21,656,10,23.9,0.4,0,Scale-in
1763,21/10/2025 05:22,606,9,24.2,0.4,0,Scale-in
1764,21/10/2025 05:23,960,9,42.7,1.6,0,Normal load
1765,21/10/2025 05:24,1163,9,51.7,2.8,0,Normal load
1766,21/10/2025 05:25,1074,9,47.7,2.2,0,Normal load
1767,21/10/2025 05:26,1526,9,67.8,7.1,0,Normal load
1768,21/10/2025 05:27,1174,9,52.2,2.8,0,Normal load
1769,21/10/2025 05:28,1218,9,54.1,3.2,0,Normal load
1770,21/10/2025 05:29,641,8,28.5,0.6,0,Scale-in
1771,21/10/2025 05:30,3016,8,100,50,60,Scale-out triggered
1772,21/10/2025 05:31,1454,8,72.7,9.7,60,Provisioning new VM
1773,21/10/2025 05:32,1107,8,55.4,3.4,60,Provisioning new VM
1774,21/10/2025 05:33,1229,8,61.4,4.9,60,Provisioning new VM
1775,21/10/2025 05:34,1089,9,54.4,3.3,0,New VM active
1776,21/10/2025 05:35,1002,9,44.5,1.8,0,Normal load
1777,21/10/2025 05:36,1108,9,49.2,2.4,0,Normal load
1778,21/10/2025 05:37,1194,9,53.1,3,0,Normal load
1779,21/10/2025 05:38,1136,9,50.5,2.6,0,Normal load
1780,21/10/2025 05:39,1096,9,48.7,2.3,0,Normal load
1781,21/10/2025 05:40,2473,9,100,50,60,Scale-out triggered
1782,21/10/2025 05:41,1188,9,52.8,3,60,Provisioning new VM
1783,21/10/2025 05:42,974,9,43.3,1.7,60,Provisioning new VM
1784,21/10/2025 05:43,1314,9,58.4,4.1,60,Provisioning new VM
1785,21/10/2025 05:44,1212,10,53.9,3.1,0,New VM active
1786,21/10/2025 05:45,491,9,19.6,0.2,0,Scale-in
1787,21/10/2025 05:46,1154,9,51.3,2.7,0,Normal load
1788,21/10/2025 05:47,1087,9,48.3,2.3,0,Normal load
1789,21/10/2025 05:48,1248,9,55.5,3.5,0,Normal load
1790,21/10/2025 05:49,1401,9,62.3,5.1,0,Normal load
1791,21/10/2025 05:50,919,9,40.8,1.4,0,Normal load
1792,21/10/2025 05:51,1217,9,54.1,3.2,0,Normal load
1793,21/10/2025 05:52,1176,9,52.3,2.9,0,Normal load
1794,21/10/2025 05:53,1301,9,57.8,4,0,Normal load
1795,21/10/2025 05:54,1232,9,54.8,3.3,0,Normal load
1796,21/10/2025 05:55,1087,9,48.3,2.3,0,Normal load
1797,21/10/2025 05:56,1152,9,51.2,2.7,0,Normal load
1798,21/10/2025 05:57,1081,9,48,2.2,0,Normal load
1799,21/10/2025 05:58,3404,9,100,50,60,Scale-out triggered
1800,21/10/2025 05:59,3008,9,100,50,60,Provisioning new VM
1801,21/10/2025 06:00,1485,9,66,6.4,60,Provisioning new VM
1802,21/10/2025 06:01,1191,9,52.9,3,60,Provisioning new VM
1803,21/10/2025 06:02,1094,10,48.6,2.3,0,New VM active
1804,21/10/2025 06:03,973,9,38.9,1.2,0,Scale-in
1805,21/10/2025 06:04,930,9,41.3,1.5,0,Normal load
1806,21/10/2025 06:05,962,9,42.8,1.6,0,Normal load
1807,21/10/2025 06:06,1240,9,55.1,3.4,0,Normal load
1808,21/10/2025 06:07,1276,9,56.7,3.7,0,Normal load
1809,21/10/2025 06:08,2407,9,100,50,60,Scale-out triggered
1810,21/10/2025 06:09,1334,9,59.3,4.3,60,Provisioning new VM
1811,21/10/2025 06:10,1128,9,50.1,2.5,60,Provisioning new VM
1812,21/10/2025 06:11,1222,9,54.3,3.2,60,Provisioning new VM
1813,21/10/2025 06:12,1442,10,64.1,5.7,0,New VM active
1814,21/10/2025 06:13,3336,10,100,50,60,Scale-out triggered
1815,21/10/2025 06:14,1160,10,46.4,2,60,Provisioning new VM
1816,21/10/2025 06:15,1066,10,42.6,1.6,60,Provisioning new VM
1817,21/10/2025 06:16,877,10,35.1,0.9,60,Provisioning new VM
1818,21/10/2025 06:17,1092,11,43.7,1.7,0,New VM active
1819,21/10/2025 06:18,1168,11,42.5,1.6,0,Normal load
1820,21/10/2025 06:19,1052,10,38.3,1.2,0,Scale-in
1821,21/10/2025 06:20,1180,10,47.2,2.1,0,Normal load
1822,21/10/2025 06:21,1212,10,48.5,2.3,0,Normal load
1823,21/10/2025 06:22,1166,10,46.6,2,0,Normal load
1824,21/10/2025 06:23,1102,10,44.1,1.7,0,Normal load
1825,21/10/2025 06:24,1225,10,49,2.4,0,Normal load
1826,21/10/2025 06:25,1266,10,50.6,2.6,0,Normal load
1827,21/10/2025 06:26,1036,10,41.4,1.5,0,Normal load
1828,21/10/2025 06:27,1412,10,56.5,3.7,0,Normal load
1829,21/10/2025 06:28,1185,10,47.4,2.1,0,Normal load
1830,21/10/2025 06:29,1203,10,48.1,2.2,0,Normal load
1831,21/10/2025 06:30,1306,10,52.2,2.9,0,Normal load
1832,21/10/2025 06:31,1235,10,49.4,2.4,0,Normal load
1833,21/10/2025 06:32,1343,10,53.7,3.1,0,Normal load
1834,21/10/2025 06:33,1243,10,49.7,2.5,0,Normal load
1835,21/10/2025 06:34,1108,10,44.3,1.8,0,Normal load
1836,21/10/2025 06:35,1254,10,50.2,2.5,0,Normal load
1837,21/10/2025 06:36,1028,10,41.1,1.4,0,Normal load
1838,21/10/2025 06:37,1216,10,48.6,2.3,0,Normal load
1839,21/10/2025 06:38,1195,10,47.8,2.2,0,Normal load
1840,21/10/2025 06:39,1169,10,46.8,2.1,0,Normal load
1841,21/10/2025 06:40,1181,10,47.2,2.1,0,Normal load
1842,21/10/2025 06:41,918,9,36.7,1.1,0,Scale-in
1843,21/10/2025 06:42,1118,9,49.7,2.5,0,Normal load
1844,21/10/2025 06:43,1214,9,54,3.2,0,Normal load
1845,21/10/2025 06:44,1224,9,54.4,3.2,0,Normal load
1846,21/10/2025 06:45,1046,9,46.5,2,0,Normal load
1847,21/10/2025 06:46,1390,9,61.8,5,0,Normal load
1848,21/10/2025 06:47,1070,9,47.6,2.2,0,Normal load
1849,21/10/2025 06:48,1345,9,59.8,4.4,0,Normal load
1850,21/10/2025 06:49,3160,9,100,50,60,Scale-out triggered
1851,21/10/2025 06:50,552,9,24.5,0.4,60,Provisioning new VM
1852,21/10/2025 06:51,1466,9,65.2,6.1,60,Provisioning new VM
1853,21/10/2025 06:52,1021,9,45.4,1.9,60,Provisioning new VM
1854,21/10/2025 06:53,1338,10,59.5,4.4,0,New VM active
1855,21/10/2025 06:54,1350,10,54,3.2,0,Normal load
1856,21/10/2025 06:55,1099,10,44,1.7,0,Normal load
1857,21/10/2025 06:56,1409,10,56.4,3.6,0,Normal load
1858,21/10/2025 06:57,1162,10,46.5,2,0,Normal load
1859,21/10/2025 06:58,1243,10,49.7,2.5,0,Normal load
1860,21/10/2025 06:59,1239,10,49.6,2.4,0,Normal load
1861,21/10/2025 07:00,1180,10,47.2,2.1,0,Normal load
1862,21/10/2025 07:01,1322,10,52.9,3,0,Normal load
1863,21/10/2025 07:02,3298,10,100,50,60,Scale-out triggered
1864,21/10/2025 07:03,938,10,37.5,1.1,60,Provisioning new VM
1865,21/10/2025 07:04,1396,10,55.8,3.5,60,Provisioning new VM
1866,21/10/2025 07:05,951,10,38,1.2,60,Provisioning new VM
1867,21/10/2025 07:06,677,10,27.1,0.5,0,Scale-in
1868,21/10/2025 07:07,1369,10,54.8,3.3,0,Normal load
1869,21/10/2025 07:08,1036,10,41.4,1.5,0,Normal load
1870,21/10/2025 07:09,1138,10,45.5,1.9,0,Normal load
1871,21/10/2025 07:10,1034,10,41.4,1.5,0,Normal load
1872,21/10/2025 07:11,1168,10,46.7,2,0,Normal load
1873,21/10/2025 07:12,1154,10,46.2,2,0,Normal load
1874,21/10/2025 07:13,1317,10,52.7,2.9,0,Normal load
1875,21/10/2025 07:14,3491,10,100,50,60,Scale-out triggered
1876,21/10/2025 07:15,1409,10,56.4,3.6,60,Provisioning new VM
1877,21/10/2025 07:16,1116,10,44.6,1.8,60,Provisioning new VM
1878,21/10/2025 07:17,1169,10,46.8,2.1,60,Provisioning new VM
1879,21/10/2025 07:18,947,10,37.9,1.2,0,Scale-in
1880,21/10/2025 07:19,2698,10,100,50,60,Scale-out triggered
1881,21/10/2025 07:20,1345,10,53.8,3.1,60,Provisioning new VM
1882,21/10/2025 07:21,1442,10,57.7,3.9,60,Provisioning new VM
1883,21/10/2025 07:22,1015,10,40.6,1.4,60,Provisioning new VM
1884,21/10/2025 07:23,1111,11,44.4,1.8,0,New VM active
1885,21/10/2025 07:24,1196,11,43.5,1.7,0,Normal load
1886,21/10/2025 07:25,1242,11,45.2,1.9,0,Normal load
1887,21/10/2025 07:26,1079,10,39.2,1.3,0,Scale-in
1888,21/10/2025 07:27,1264,10,50.6,2.6,0,Normal load
1889,21/10/2025 07:28,1129,10,45.2,1.9,0,Normal load
1890,21/10/2025 07:29,1198,10,47.9,2.2,0,Normal load
1891,21/10/2025 07:30,641,9,25.6,0.4,0,Scale-in
1892,21/10/2025 07:31,1201,9,53.4,3.1,0,Normal load
1893,21/10/2025 07:32,1135,9,50.4,2.6,0,Normal load
1894,21/10/2025 07:33,1184,9,52.6,2.9,0,Normal load
1895,21/10/2025 07:34,1187,9,52.8,2.9,0,Normal load
1896,21/10/2025 07:35,1144,9,50.8,2.6,0,Normal load
1897,21/10/2025 07:36,2903,9,100,50,60,Scale-out triggered
1898,21/10/2025 07:37,1440,9,64,5.7,60,Provisioning new VM
1899,21/10/2025 07:38,3210,9,100,50,60,Provisioning new VM
1900,21/10/2025 07:39,1156,9,51.4,2.7,60,Provisioning new VM
1901,21/10/2025 07:40,1305,10,58,4,0,New VM active
1902,21/10/2025 07:41,2875,10,100,50,60,Scale-out triggered
1903,21/10/2025 07:42,1376,10,55,3.4,60,Provisioning new VM
1904,21/10/2025 07:43,628,10,25.1,0.4,60,Provisioning new VM
1905,21/10/2025 07:44,1184,10,47.4,2.1,60,Provisioning new VM
1906,21/10/2025 07:45,3168,11,100,50,0,New VM active
1907,21/10/2025 07:46,964,10,35.1,0.9,0,Scale-in
1908,21/10/2025 07:47,1031,10,41.2,1.4,0,Normal load
1909,21/10/2025 07:48,1021,10,40.8,1.4,0,Normal load
1910,21/10/2025 07:49,1221,10,48.8,2.3,0,Normal load
1911,21/10/2025 07:50,1460,10,58.4,4.1,0,Normal load
1912,21/10/2025 07:51,1535,10,61.4,4.9,0,Normal load
1913,21/10/2025 07:52,1296,10,51.8,2.8,0,Normal load
1914,21/10/2025 07:53,1275,10,51,2.7,0,Normal load
1915,21/10/2025 07:54,930,9,37.2,1.1,0,Scale-in
1916,21/10/2025 07:55,1119,9,49.7,2.5,0,Normal load
1917,21/10/2025 07:56,1082,9,48.1,2.2,0,Normal load
1918,21/10/2025 07:57,1107,9,49.2,2.4,0,Normal load
1919,21/10/2025 07:58,1175,9,52.2,2.9,0,Normal load
1920,21/10/2025 07:59,1129,9,50.2,2.5,0,Normal load
1921,21/10/2025 08:00,1626,9,72.3,9.4,60,Scale-out triggered
1922,21/10/2025 08:01,5905,9,100,50,60,Provisioning new VM
1923,21/10/2025 08:02,1870,9,83.1,20.4,60,Provisioning new VM
1924,21/10/2025 08:03,2225,9,98.9,440.1,60,Provisioning new VM
1925,21/10/2025 08:04,2720,10,100,50,0,New VM active
1926,21/10/2025 08:05,1912,10,76.5,12.4,60,Scale-out triggered
1927,21/10/2025 08:06,1477,10,59.1,4.3,60,Provisioning new VM
1928,21/10/2025 08:07,2083,10,83.3,20.8,60,Provisioning new VM
1929,21/10/2025 08:08,2457,10,98.3,280.8,60,Provisioning new VM
1930,21/10/2025 08:09,2689,11,100,50,0,New VM active
1931,21/10/2025 08:10,1828,11,66.5,6.6,0,Normal load
1932,21/10/2025 08:11,2294,11,83.4,21,60,Scale-out triggered
1933,21/10/2025 08:12,5086,11,100,50,60,Provisioning new VM
1934,21/10/2025 08:13,2131,11,77.5,13.3,60,Provisioning new VM
1935,21/10/2025 08:14,2874,11,100,50,60,Provisioning new VM
1936,21/10/2025 08:15,877,11,31.9,0.7,0,Scale-in
1937,21/10/2025 08:16,2229,11,81.1,17.3,60,Scale-out triggered
1938,21/10/2025 08:17,2286,11,83.1,20.5,60,Provisioning new VM
1939,21/10/2025 08:18,2453,11,89.2,36.8,60,Provisioning new VM
1940,21/10/2025 08:19,1093,11,39.7,1.3,60,Provisioning new VM
1941,21/10/2025 08:20,1122,12,40.8,1.4,0,New VM active
1942,21/10/2025 08:21,2054,12,68.5,7.4,0,Normal load
1943,21/10/2025 08:22,2233,12,74.4,10.8,60,Scale-out triggered
1944,21/10/2025 08:23,2067,12,68.9,7.6,60,Provisioning new VM
1945,21/10/2025 08:24,2328,12,77.6,13.4,60,Provisioning new VM
1946,21/10/2025 08:25,2060,12,68.7,7.5,60,Provisioning new VM
1947,21/10/2025 08:26,5655,13,100,50,0,New VM active
1948,21/10/2025 08:27,2152,13,66.2,6.5,0,Normal load
1949,21/10/2025 08:28,2464,13,75.8,11.9,60,Scale-out triggered
1950,21/10/2025 08:29,2146,13,66,6.4,60,Provisioning new VM
1951,21/10/2025 08:30,1681,13,51.7,2.8,60,Provisioning new VM
1952,21/10/2025 08:31,2501,13,77,12.8,60,Provisioning new VM
1953,21/10/2025 08:32,1915,14,58.9,4.2,0,New VM active
1954,21/10/2025 08:33,4959,14,100,50,60,Scale-out triggered
1955,21/10/2025 08:34,4998,14,100,50,60,Provisioning new VM
1956,21/10/2025 08:35,2531,14,72.3,9.4,60,Provisioning new VM
1957,21/10/2025 08:36,3958,14,100,50,60,Provisioning new VM
1958,21/10/2025 08:37,2880,15,82.3,19.1,0,New VM active
1959,21/10/2025 08:38,2445,15,65.2,6.1,0,Normal load
1960,21/10/2025 08:39,2220,15,59.2,4.3,0,Normal load
1961,21/10/2025 08:40,2145,15,57.2,3.8,0,Normal load
1962,21/10/2025 08:41,5593,15,100,50,60,Scale-out triggered
1963,21/10/2025 08:42,2301,15,61.4,4.9,60,Provisioning new VM
1964,21/10/2025 08:43,2334,15,62.2,5.1,60,Provisioning new VM
1965,21/10/2025 08:44,2310,15,61.6,4.9,60,Provisioning new VM
1966,21/10/2025 08:45,2184,16,58.2,4.1,0,New VM active
1967,21/10/2025 08:46,2107,16,52.7,2.9,0,Normal load
1968,21/10/2025 08:47,2119,16,53,3,0,Normal load
1969,21/10/2025 08:48,2107,16,52.7,2.9,0,Normal load
1970,21/10/2025 08:49,2466,16,61.6,5,0,Normal load
1971,21/10/2025 08:50,2320,16,58,4,0,Normal load
1972,21/10/2025 08:51,1440,15,36,1,0,Scale-in
1973,21/10/2025 08:52,2337,15,62.3,5.2,0,Normal load
1974,21/10/2025 08:53,2213,15,59,4.2,0,Normal load
1975,21/10/2025 08:54,2155,15,57.5,3.9,0,Normal load
1976,21/10/2025 08:55,2055,15,54.8,3.3,0,Normal load
1977,21/10/2025 08:56,2464,15,65.7,6.3,0,Normal load
1978,21/10/2025 08:57,6040,15,100,50,60,Scale-out triggered
1979,21/10/2025 08:58,1951,15,52,2.8,60,Provisioning new VM
1980,21/10/2025 08:59,2270,15,60.5,4.6,60,Provisioning new VM
1981,21/10/2025 09:00,949,15,25.3,0.4,60,Provisioning new VM
1982,21/10/2025 09:01,1788,16,47.7,2.2,0,New VM active
1983,21/10/2025 09:02,1991,16,49.8,2.5,0,Normal load
1984,21/10/2025 09:03,2393,16,59.8,4.5,0,Normal load
1985,21/10/2025 09:04,1209,15,30.2,0.7,0,Scale-in
1986,21/10/2025 09:05,5746,15,100,50,60,Scale-out triggered
1987,21/10/2025 09:06,2356,15,62.8,5.3,60,Provisioning new VM
1988,21/10/2025 09:07,2299,15,61.3,4.9,60,Provisioning new VM
1989,21/10/2025 09:08,1987,15,53,3,60,Provisioning new VM
1990,21/10/2025 09:09,1138,15,30.3,0.7,0,Scale-in
1991,21/10/2025 09:10,1188,14,31.7,0.7,0,Scale-in
1992,21/10/2025 09:11,2364,14,67.5,7,0,Normal load
1993,21/10/2025 09:12,2481,14,70.9,8.6,60,Scale-out triggered
1994,21/10/2025 09:13,2351,14,67.2,6.9,60,Provisioning new VM
1995,21/10/2025 09:14,2255,14,64.4,5.8,60,Provisioning new VM
1996,21/10/2025 09:15,2449,14,70,8.2,60,Provisioning new VM
1997,21/10/2025 09:16,2153,15,61.5,4.9,0,New VM active
1998,21/10/2025 09:17,1922,15,51.3,2.7,0,Normal load
1999,21/10/2025 09:18,2116,15,56.4,3.7,0,Normal load
2000,21/10/2025 09:19,979,14,26.1,0.5,0,Scale-in
2001,21/10/2025 09:20,1978,14,56.5,3.7,0,Normal load
2002,21/10/2025 09:21,2121,14,60.6,4.7,0,Normal load
2003,21/10/2025 09:22,1946,14,55.6,3.5,0,Normal load
2004,21/10/2025 09:23,1038,13,29.7,0.6,0,Scale-in
2005,21/10/2025 09:24,1649,13,50.7,2.6,0,Normal load
2006,21/10/2025 09:25,2218,13,68.2,7.3,0,Normal load
2007,21/10/2025 09:26,2160,13,66.5,6.6,0,Normal load
2008,21/10/2025 09:27,1939,13,59.7,4.4,0,Normal load
2009,21/10/2025 09:28,2338,13,71.9,9.2,60,Scale-out triggered
2010,21/10/2025 09:29,2413,13,74.2,10.7,60,Provisioning new VM
2011,21/10/2025 09:30,4315,13,100,50,60,Provisioning new VM
2012,21/10/2025 09:31,1954,13,60.1,4.5,60,Provisioning new VM
2013,21/10/2025 09:32,1952,14,60.1,4.5,0,New VM active
2014,21/10/2025 09:33,1906,14,54.5,3.3,0,Normal load
2015,21/10/2025 09:34,2384,14,68.1,7.3,0,Normal load
2016,21/10/2025 09:35,2108,14,60.2,4.6,0,Normal load
2017,21/10/2025 09:36,2089,14,59.7,4.4,0,Normal load
2018,21/10/2025 09:37,1619,14,46.3,2,0,Normal load
2019,21/10/2025 09:38,2332,14,66.6,6.7,0,Normal load
2020,21/10/2025 09:39,1825,14,52.1,2.8,0,Normal load
2021,21/10/2025 09:40,2176,14,62.2,5.1,0,Normal load
2022,21/10/2025 09:41,2235,14,63.9,5.6,0,Normal load
2023,21/10/2025 09:42,1264,13,36.1,1,0,Scale-in
2024,21/10/2025 09:43,1807,13,55.6,3.5,0,Normal load
2025,21/10/2025 09:44,1440,13,44.3,1.8,0,Normal load
2026,21/10/2025 09:45,2210,13,68,7.2,0,Normal load
2027,21/10/2025 09:46,2646,13,81.4,17.8,60,Scale-out triggered
2028,21/10/2025 09:47,2495,13,76.8,12.7,60,Provisioning new VM
2029,21/10/2025 09:48,5542,13,100,50,60,Provisioning new VM
2030,21/10/2025 09:49,2027,13,62.4,5.2,60,Provisioning new VM
2031,21/10/2025 09:50,2378,14,73.2,10,0,New VM active
2032,21/10/2025 09:51,1897,14,54.2,3.2,0,Normal load
2033,21/10/2025 09:52,2289,14,65.4,6.2,0,Normal load
2034,21/10/2025 09:53,2296,14,65.6,6.3,0,Normal load
2035,21/10/2025 09:54,2446,14,69.9,8.1,0,Normal load
2036,21/10/2025 09:55,2880,14,82.3,19.1,60,Scale-out triggered
2037,21/10/2025 09:56,5665,14,100,50,60,Provisioning new VM
2038,21/10/2025 09:57,2023,14,57.8,4,60,Provisioning new VM
2039,21/10/2025 09:58,2153,14,61.5,4.9,60,Provisioning new VM
